Date,Place Key,Location Key,City,State/Region,Country,Timezone,Geoname ID,Event Family,Event Name,Cycle ID,Event Type,Condition Code,Action Role,Special Events,Special Event Details,Note,Message,Display Priority,Cycle Anchor,Source Module,Rule Version,Approval Status,Approved At,Source File
2026-08-23,geoname:1275817,geoname:1275817|city:bhubaneswar,Bhubaneswar,Odisha,India,Asia/Kolkata,1275817,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Dwadashi Dwaya,DWADASHI_DWAYA,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 05:29 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 05:29 AM to 06:20 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:1275841,geoname:1275841|city:bhopal,Bhopal,Madhya Pradesh,India,Asia/Kolkata,1275841,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Dwadashi Dwaya,DWADASHI_DWAYA,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:00 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:00 AM to 06:20 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:1276533,geoname:1276533|city:belgaum,Belgaum,Karnataka,India,Asia/Kolkata,1276533,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Dwadashi Dwaya,DWADASHI_DWAYA,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:18 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:18 AM to 06:20 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:1277333,geoname:1277333|city:bengaluru,Bengaluru,Karnataka,India,Asia/Kolkata,1277333,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Dwadashi Dwaya,DWADASHI_DWAYA,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:08 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:08 AM to 06:20 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:1278094,geoname:1278094|city:ayodhya,Ayodhya,Uttar Pradesh,India,Asia/Kolkata,1278094,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Dwadashi Dwaya,DWADASHI_DWAYA,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 05:37 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 05:37 AM to 06:20 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:1278994,geoname:1278994|city:prayagraj,Prayagraj,Uttar Pradesh,India,Asia/Kolkata,1278994,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Dwadashi Dwaya,DWADASHI_DWAYA,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 05:40 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 05:40 AM to 06:20 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:1279186,geoname:1279186|city:aizawl,Aizawl,Mizoram,India,Asia/Kolkata,1279186,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Dwadashi Dwaya,DWADASHI_DWAYA,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 04:58 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 04:58 AM to 06:20 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:1279290,geoname:1279290|city:agartala,Agartala,Tripura,India,Asia/Kolkata,1279290,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Dwadashi Dwaya,DWADASHI_DWAYA,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 05:04 AM to 06:20 AM",A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. A valid Ekadashi sunrise is followed by Dwadashi at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 05:04 AM to 06:20 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:1835848,geoname:1835848|city:seoul,Seoul,Seoul,South Korea,Asia/Seoul,1835848,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Dashami Viddha -> Valid Ekadashi,DASHAMI_VIDDHA_THEN_VALID_EKADASHI,VIDDHA_NO_FAST,Shravana Putrada Ekadashi,"Upavaasa: 24-Aug-26 | Parana: 25-Aug-26, 05:56 AM to 08:35 AM",**Do not observe Upavaasa today.** Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. Ekadashi continues to a valid sunrise on 24-Aug-26; observe Upavaasa on that date.,"Shravana Putrada Ekadashi. Do not observe Upavaasa today. Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. Ekadashi continues to a valid sunrise on 24-Aug-26; observe Upavaasa on that date. Upavaasa: 24-Aug-26 | Parana: 25-Aug-26, 05:56 AM to 08:35 AM",10,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:2063523,geoname:2063523|city:perth,Perth,Western Australia,Australia,Australia/Perth,2063523,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Ekadashi Dwaya,EKADASHI_DWAYA,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:42 AM to 08:50 AM",Ekadashi is valid at two consecutive sunrises. **Observe Upavaasa today and continue tomorrow.**,"Shravana Putrada Ekadashi. Ekadashi is valid at two consecutive sunrises. Observe Upavaasa today and continue tomorrow. Upavaasa: 23-Aug-26 and 24-Aug-26 | Parana: 25-Aug-26, 06:42 AM to 08:50 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:2078025,geoname:2078025|city:adelaide,Adelaide,South Australia,Australia,Australia/Adelaide,2078025,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Dashami Viddha -> Valid Ekadashi,DASHAMI_VIDDHA_THEN_VALID_EKADASHI,VIDDHA_NO_FAST,Shravana Putrada Ekadashi,"Upavaasa: 24-Aug-26 | Parana: 25-Aug-26, 06:44 AM to 08:57 AM",**Do not observe Upavaasa today.** Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. Ekadashi continues to a valid sunrise on 24-Aug-26; observe Upavaasa on that date.,"Shravana Putrada Ekadashi. Do not observe Upavaasa today. Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. Ekadashi continues to a valid sunrise on 24-Aug-26; observe Upavaasa on that date. Upavaasa: 24-Aug-26 | Parana: 25-Aug-26, 06:44 AM to 08:57 AM",10,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:2158177,geoname:2158177|city:melbourne,Melbourne,Victoria,Australia,Australia/Melbourne,2158177,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Dashami Viddha -> Valid Ekadashi,DASHAMI_VIDDHA_THEN_VALID_EKADASHI,VIDDHA_NO_FAST,Shravana Putrada Ekadashi,"Upavaasa: 24-Aug-26 | Parana: 25-Aug-26, 06:52 AM to 09:04 AM",**Do not observe Upavaasa today.** Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. Ekadashi continues to a valid sunrise on 24-Aug-26; observe Upavaasa on that date.,"Shravana Putrada Ekadashi. Do not observe Upavaasa today. Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. Ekadashi continues to a valid sunrise on 24-Aug-26; observe Upavaasa on that date. Upavaasa: 24-Aug-26 | Parana: 25-Aug-26, 06:52 AM to 09:04 AM",10,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:2172517,geoname:2172517|city:canberra,Canberra,Australian Capital Territory,Australia,Australia/Sydney,2172517,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Dashami Viddha -> Valid Ekadashi,DASHAMI_VIDDHA_THEN_VALID_EKADASHI,VIDDHA_NO_FAST,Shravana Putrada Ekadashi,"Upavaasa: 24-Aug-26 | Parana: 25-Aug-26, 06:33 AM to 08:46 AM",**Do not observe Upavaasa today.** Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. Ekadashi continues to a valid sunrise on 24-Aug-26; observe Upavaasa on that date.,"Shravana Putrada Ekadashi. Do not observe Upavaasa today. Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. Ekadashi continues to a valid sunrise on 24-Aug-26; observe Upavaasa on that date. Upavaasa: 24-Aug-26 | Parana: 25-Aug-26, 06:33 AM to 08:46 AM",10,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:2643743,geoname:2643743|city:london,London,London,United Kingdom,Europe/London,2643743,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Normal Ekadashi,NORMAL,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:19 AM to 08:49 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:19 AM to 08:49 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:2657896,geoname:2657896|city:zurich,Zurich,Zurich,Switzerland,Europe/Zurich,2657896,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Normal Ekadashi,NORMAL,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:19 AM to 09:20 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:19 AM to 09:20 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:290030,geoname:290030|city:doha,Doha,Baladīyat ad Dawḩah,Qatar,Asia/Qatar,290030,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Normal Ekadashi,NORMAL,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 12:53 PM to 03:27 PM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 12:53 PM to 03:27 PM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:292223,geoname:292223|city:dubai,Dubai,Dubai,United Arab Emirates,Asia/Dubai,292223,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Normal Ekadashi,NORMAL,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 01:38 PM to 04:12 PM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 01:38 PM to 04:12 PM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:2928751,geoname:2928751|city:esslingen,Esslingen,Esslingen,Germany,Europe/Berlin,2928751,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Normal Ekadashi,NORMAL,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:19 AM to 09:15 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:19 AM to 09:15 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:4167147,geoname:4167147|city:orlando,Orlando,Florida,United States,America/New_York,4167147,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Normal Ekadashi,NORMAL,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:00 AM to 09:35 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:00 AM to 09:35 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:4174757,geoname:4174757|city:tampa,Tampa,Florida,United States,America/New_York,4174757,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Normal Ekadashi,NORMAL,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:05 AM to 09:40 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:05 AM to 09:40 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:4180439,geoname:4180439|city:atlanta,Atlanta,Georgia,United States,America/New_York,4180439,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Normal Ekadashi,NORMAL,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:06 AM to 09:43 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:06 AM to 09:43 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:4256038,geoname:4256038|city:columbus,Columbus,Indiana,United States,America/Indiana/Indianapolis,4256038,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Normal Ekadashi,NORMAL,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:05 AM to 09:45 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:05 AM to 09:45 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:4347778,geoname:4347778|city:baltimore,Baltimore,Maryland,United States,America/New_York,4347778,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Normal Ekadashi,NORMAL,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:28 AM to 09:08 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:28 AM to 09:08 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:4460243,geoname:4460243|city:charlotte,Charlotte,North Carolina,United States,America/New_York,4460243,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Normal Ekadashi,NORMAL,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:50 AM to 09:28 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:50 AM to 09:28 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:4487042,geoname:4487042|city:raleigh,Raleigh,North Carolina,United States,America/New_York,4487042,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Normal Ekadashi,NORMAL,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:41 AM to 09:19 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:41 AM to 09:19 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:4508722,geoname:4508722|city:cincinnati,Cincinnati,Ohio,United States,America/New_York,4508722,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Normal Ekadashi,NORMAL,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:00 AM to 09:40 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:00 AM to 09:40 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:4509177,geoname:4509177|city:columbus,Columbus,Ohio,United States,America/New_York,4509177,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Normal Ekadashi,NORMAL,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:52 AM to 09:33 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:52 AM to 09:33 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:4560349,geoname:4560349|city:philadelphia,Philadelphia,Pennsylvania,United States,America/New_York,4560349,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Normal Ekadashi,NORMAL,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:21 AM to 09:02 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 06:21 AM to 09:02 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
2026-08-23,geoname:4634946,geoname:4634946|city:knoxville,Knoxville,Tennessee,United States,America/New_York,4634946,EKADASHI,Shravana Putrada Ekadashi,EKADASHI_2026_08_23_SHRAVANA_PUTRADA_EKADASHI,Normal Ekadashi,NORMAL,UPAVASA_DAY_1,Shravana Putrada Ekadashi,"Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:01 AM to 09:40 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Shravana Putrada Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 23-Aug-26 | Parana: 24-Aug-26, 07:01 AM to 09:40 AM",20,2026-08-23,ekadashi_cycle_scanner.py,legacy_ekadashi_messages,APPROVED,2026-08-22T21:30:44-04:00,shravana_putrada_ekadashi_messages.csv
