Key,Date,City,State/Region,Country,Timezone,Geoname ID,Selected Drik Location,Sunrise,Sunset,Tithi,Nakshatra,Paksha,Vaara,Amanta Maasa,Sunsign,Scan Error
GEONAME::4167147,2026-09-06,Orlando,Florida,United States,America/New_York,4167147,Orlando,07:06 AM,07:41 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::4167147,2026-09-07,Orlando,Florida,United States,America/New_York,4167147,Orlando,07:07 AM,07:40 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08",Punarvasu upto 08:44 AM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::4781708,2026-09-01,Richmond,Virginia,United States,America/New_York,4781708,Richmond,06:40 AM,07:39 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::4781708,2026-09-02,Richmond,Virginia,United States,America/New_York,4781708,Richmond,06:41 AM,07:37 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::4781708,2026-09-03,Richmond,Virginia,United States,America/New_York,4781708,Richmond,06:42 AM,07:36 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::4781708,2026-09-04,Richmond,Virginia,United States,America/New_York,4781708,Richmond,06:43 AM,07:34 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::4781708,2026-09-05,Richmond,Virginia,United States,America/New_York,4781708,Richmond,06:44 AM,07:33 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::4781708,2026-09-06,Richmond,Virginia,United States,America/New_York,4781708,Richmond,06:44 AM,07:31 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::4781708,2026-09-07,Richmond,Virginia,United States,America/New_York,4781708,Richmond,06:45 AM,07:30 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08",Punarvasu upto 08:44 AM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::4347778,2026-09-01,Baltimore,Maryland,United States,America/New_York,4347778,Baltimore,06:35 AM,07:37 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::4347778,2026-09-02,Baltimore,Maryland,United States,America/New_York,4347778,Baltimore,06:36 AM,07:36 PM,Shashthi upto 06:56 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::4347778,2026-09-03,Baltimore,Maryland,United States,America/New_York,4347778,Baltimore,06:37 AM,07:34 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::4347778,2026-09-04,Baltimore,Maryland,United States,America/New_York,4347778,Baltimore,06:38 AM,07:32 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::4347778,2026-09-05,Baltimore,Maryland,United States,America/New_York,4347778,Baltimore,06:39 AM,07:31 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::4347778,2026-09-06,Baltimore,Maryland,United States,America/New_York,4347778,Baltimore,06:40 AM,07:29 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::4347778,2026-09-07,Baltimore,Maryland,United States,America/New_York,4347778,Baltimore,06:41 AM,07:28 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08",Punarvasu upto 08:44 AM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::4560349,2026-09-01,Philadelphia,Pennsylvania,United States,America/New_York,4560349,Philadelphia,06:29 AM,07:32 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::4560349,2026-09-02,Philadelphia,Pennsylvania,United States,America/New_York,4560349,Philadelphia,06:30 AM,07:30 PM,Shashthi upto 06:56 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::4560349,2026-09-03,Philadelphia,Pennsylvania,United States,America/New_York,4560349,Philadelphia,06:31 AM,07:29 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::4560349,2026-09-04,Philadelphia,Pennsylvania,United States,America/New_York,4560349,Philadelphia,06:31 AM,07:27 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::4560349,2026-09-05,Philadelphia,Pennsylvania,United States,America/New_York,4560349,Philadelphia,06:32 AM,07:26 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::4560349,2026-09-06,Philadelphia,Pennsylvania,United States,America/New_York,4560349,Philadelphia,06:33 AM,07:24 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::4560349,2026-09-07,Philadelphia,Pennsylvania,United States,America/New_York,4560349,Philadelphia,06:34 AM,07:22 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08",Punarvasu upto 08:44 AM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::5128581,2026-09-01,New York,New York,United States,America/New_York,5128581,New York City,06:23 AM,07:28 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::5128581,2026-09-02,New York,New York,United States,America/New_York,5128581,New York City,06:24 AM,07:27 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::5128581,2026-09-03,New York,New York,United States,America/New_York,5128581,New York City,06:25 AM,07:25 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::5128581,2026-09-04,New York,New York,United States,America/New_York,5128581,New York City,06:26 AM,07:23 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::5128581,2026-09-05,New York,New York,United States,America/New_York,5128581,New York City,06:27 AM,07:22 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::5128581,2026-09-06,New York,New York,United States,America/New_York,5128581,New York City,06:28 AM,07:20 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::5128581,2026-09-07,New York,New York,United States,America/New_York,5128581,New York City,06:29 AM,07:18 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08",Punarvasu upto 08:44 AM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::5099836,2026-09-01,New Jersey,New Jersey,United States,America/New_York,5099836,New Jersey,06:23 AM,07:28 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::5099836,2026-09-02,New Jersey,New Jersey,United States,America/New_York,5099836,New Jersey,06:24 AM,07:27 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::5099836,2026-09-03,New Jersey,New Jersey,United States,America/New_York,5099836,New Jersey,06:25 AM,07:25 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::5099836,2026-09-04,New Jersey,New Jersey,United States,America/New_York,5099836,New Jersey,06:26 AM,07:24 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::5099836,2026-09-05,New Jersey,New Jersey,United States,America/New_York,5099836,New Jersey,06:27 AM,07:22 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::5099836,2026-09-06,New Jersey,New Jersey,United States,America/New_York,5099836,New Jersey,06:28 AM,07:20 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::5099836,2026-09-07,New Jersey,New Jersey,United States,America/New_York,5099836,New Jersey,06:29 AM,07:19 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08",Punarvasu upto 08:44 AM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::5110629,2026-09-01,Buffalo,New York,United States,America/New_York,5110629,Buffalo,06:40 AM,07:50 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::5110629,2026-09-02,Buffalo,New York,United States,America/New_York,5110629,Buffalo,06:41 AM,07:48 PM,Shashthi upto 06:56 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::5110629,2026-09-03,Buffalo,New York,United States,America/New_York,5110629,Buffalo,06:42 AM,07:47 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::5110629,2026-09-04,Buffalo,New York,United States,America/New_York,5110629,Buffalo,06:44 AM,07:45 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::5110629,2026-09-05,Buffalo,New York,United States,America/New_York,5110629,Buffalo,06:45 AM,07:43 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::5110629,2026-09-06,Buffalo,New York,United States,America/New_York,5110629,Buffalo,06:46 AM,07:41 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::5110629,2026-09-07,Buffalo,New York,United States,America/New_York,5110629,Buffalo,06:47 AM,07:40 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08",Punarvasu upto 08:44 AM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::5150529,2026-09-01,Cleveland,Ohio,United States,America/New_York,5150529,Cleveland,06:53 AM,08:00 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::5150529,2026-09-02,Cleveland,Ohio,United States,America/New_York,5150529,Cleveland,06:54 AM,07:58 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::5150529,2026-09-03,Cleveland,Ohio,United States,America/New_York,5150529,Cleveland,06:55 AM,07:56 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::5150529,2026-09-04,Cleveland,Ohio,United States,America/New_York,5150529,Cleveland,06:56 AM,07:55 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::5150529,2026-09-05,Cleveland,Ohio,United States,America/New_York,5150529,Cleveland,06:57 AM,07:53 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::5150529,2026-09-06,Cleveland,Ohio,United States,America/New_York,5150529,Cleveland,06:58 AM,07:51 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::5150529,2026-09-07,Cleveland,Ohio,United States,America/New_York,5150529,Cleveland,06:59 AM,07:50 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08",Punarvasu upto 08:44 AM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::4509177,2026-09-01,Columbus,Ohio,United States,America/New_York,4509177,Columbus,07:00 AM,08:03 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::4509177,2026-09-02,Columbus,Ohio,United States,America/New_York,4509177,Columbus,07:01 AM,08:02 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::4509177,2026-09-03,Columbus,Ohio,United States,America/New_York,4509177,Columbus,07:02 AM,08:00 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::4509177,2026-09-04,Columbus,Ohio,United States,America/New_York,4509177,Columbus,07:03 AM,07:59 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::4509177,2026-09-05,Columbus,Ohio,United States,America/New_York,4509177,Columbus,07:04 AM,07:57 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::4509177,2026-09-06,Columbus,Ohio,United States,America/New_York,4509177,Columbus,07:05 AM,07:55 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::4509177,2026-09-07,Columbus,Ohio,United States,America/New_York,4509177,Columbus,07:06 AM,07:54 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08",Punarvasu upto 08:44 AM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::4508722,2026-09-01,Cincinnati,Ohio,United States,America/New_York,4508722,Cincinnati,07:07 AM,08:09 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::4508722,2026-09-02,Cincinnati,Ohio,United States,America/New_York,4508722,Cincinnati,07:08 AM,08:07 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::4508722,2026-09-03,Cincinnati,Ohio,United States,America/New_York,4508722,Cincinnati,07:09 AM,08:05 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::4508722,2026-09-04,Cincinnati,Ohio,United States,America/New_York,4508722,Cincinnati,07:10 AM,08:04 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::4508722,2026-09-05,Cincinnati,Ohio,United States,America/New_York,4508722,Cincinnati,07:11 AM,08:02 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::4508722,2026-09-06,Cincinnati,Ohio,United States,America/New_York,4508722,Cincinnati,07:11 AM,08:01 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::4508722,2026-09-07,Cincinnati,Ohio,United States,America/New_York,4508722,Cincinnati,07:12 AM,07:59 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08","Punarvasu upto 08:44 AM; Pushya upto 07:09 AM, Sep 08",Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::4634946,2026-09-01,Knoxville,Tennessee,United States,America/New_York,4634946,Knoxville,07:08 AM,08:03 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::4634946,2026-09-02,Knoxville,Tennessee,United States,America/New_York,4634946,Knoxville,07:08 AM,08:02 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::4634946,2026-09-03,Knoxville,Tennessee,United States,America/New_York,4634946,Knoxville,07:09 AM,08:00 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::4634946,2026-09-04,Knoxville,Tennessee,United States,America/New_York,4634946,Knoxville,07:10 AM,07:59 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::4634946,2026-09-05,Knoxville,Tennessee,United States,America/New_York,4634946,Knoxville,07:11 AM,07:57 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::4634946,2026-09-06,Knoxville,Tennessee,United States,America/New_York,4634946,Knoxville,07:12 AM,07:56 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::4634946,2026-09-07,Knoxville,Tennessee,United States,America/New_York,4634946,Knoxville,07:12 AM,07:55 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08","Punarvasu upto 08:44 AM; Pushya upto 07:09 AM, Sep 08",Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::4644585,2026-09-01,Nashville,Tennessee,United States,America/Chicago,4644585,Nashville,06:19 AM,07:15 PM,Panchami upto 07:42 PM,Ashwini upto 04:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::4644585,2026-09-02,Nashville,Tennessee,United States,America/Chicago,4644585,Nashville,06:20 AM,07:13 PM,Shashthi upto 05:56 PM,Bharani upto 03:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::4644585,2026-09-03,Nashville,Tennessee,United States,America/Chicago,4644585,Nashville,06:20 AM,07:12 PM,Saptami upto 03:55 PM,Krittika upto 01:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::4644585,2026-09-04,Nashville,Tennessee,United States,America/Chicago,4644585,Nashville,06:21 AM,07:11 PM,Ashtami upto 01:43 PM,Rohini upto 12:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::4644585,2026-09-05,Nashville,Tennessee,United States,America/Chicago,4644585,Nashville,06:22 AM,07:09 PM,Navami upto 11:23 AM,Mrigashira upto 11:00 AM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::4644585,2026-09-06,Nashville,Tennessee,United States,America/Chicago,4644585,Nashville,06:23 AM,07:08 PM,Dashami upto 08:59 AM,Ardra upto 09:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::4644585,2026-09-07,Nashville,Tennessee,United States,America/Chicago,4644585,Nashville,06:24 AM,07:06 PM,"Ekadashi upto 06:33 AM; Dwadashi upto 04:12 AM, Sep 08","Punarvasu upto 07:44 AM; Pushya upto 06:09 AM, Sep 08",Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::5383527,2026-09-01,Placentia,California,United States,America/Los_Angeles,5383527,Placentia,06:25 AM,07:17 PM,Panchami upto 05:42 PM,Ashwini upto 02:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::5383527,2026-09-02,Placentia,California,United States,America/Los_Angeles,5383527,Placentia,06:26 AM,07:16 PM,Shashthi upto 03:55 PM,Bharani upto 01:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::5383527,2026-09-03,Placentia,California,United States,America/Los_Angeles,5383527,Placentia,06:27 AM,07:14 PM,Saptami upto 01:55 PM,Krittika upto 11:59 AM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::5383527,2026-09-04,Placentia,California,United States,America/Los_Angeles,5383527,Placentia,06:28 AM,07:13 PM,Ashtami upto 11:43 AM,Rohini upto 10:34 AM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::5383527,2026-09-05,Placentia,California,United States,America/Los_Angeles,5383527,Placentia,06:28 AM,07:12 PM,Navami upto 09:23 AM,Mrigashira upto 09:00 AM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::5383527,2026-09-06,Placentia,California,United States,America/Los_Angeles,5383527,Placentia,06:29 AM,07:10 PM,"Dashami upto 06:59 AM; Ekadashi upto 04:33 AM, Sep 07","Ardra upto 07:22 AM; Punarvasu upto 05:44 AM, Sep 07",Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::5383527,2026-09-07,Placentia,California,United States,America/Los_Angeles,5383527,Placentia,06:30 AM,07:09 PM,"Dwadashi upto 02:12 AM, Sep 08","Pushya upto 04:09 AM, Sep 08",Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::4180439,2026-09-01,Atlanta,Georgia,United States,America/New_York,4180439,Atlanta,07:12 AM,08:03 PM,Panchami upto 08:42 PM,Ashwini upto 05:12 PM,Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::4180439,2026-09-02,Atlanta,Georgia,United States,America/New_York,4180439,Atlanta,07:12 AM,08:02 PM,Shashthi upto 06:55 PM,Bharani upto 04:13 PM,Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::4180439,2026-09-03,Atlanta,Georgia,United States,America/New_York,4180439,Atlanta,07:13 AM,08:00 PM,Saptami upto 04:55 PM,Krittika upto 02:59 PM,Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::4180439,2026-09-04,Atlanta,Georgia,United States,America/New_York,4180439,Atlanta,07:14 AM,07:59 PM,Ashtami upto 02:43 PM,Rohini upto 01:34 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::4180439,2026-09-05,Atlanta,Georgia,United States,America/New_York,4180439,Atlanta,07:14 AM,07:58 PM,Navami upto 12:23 PM,Mrigashira upto 12:00 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::4180439,2026-09-06,Atlanta,Georgia,United States,America/New_York,4180439,Atlanta,07:15 AM,07:56 PM,Dashami upto 09:59 AM,Ardra upto 10:22 AM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::4180439,2026-09-07,Atlanta,Georgia,United States,America/New_York,4180439,Atlanta,07:16 AM,07:55 PM,"Ekadashi upto 07:33 AM; Dwadashi upto 05:12 AM, Sep 08","Punarvasu upto 08:44 AM; Pushya upto 07:09 AM, Sep 08",Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1264527,2026-09-01,Chennai,Tamil Nadu,India,Asia/Kolkata,1264527,Chennai,05:58 AM,06:20 PM,Chaturthi upto 07:41 AM,"Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1264527,2026-09-02,Chennai,Tamil Nadu,India,Asia/Kolkata,1264527,Chennai,05:58 AM,06:19 PM,"Panchami upto 06:12 AM; Shashthi upto 04:26 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1264527,2026-09-03,Chennai,Tamil Nadu,India,Asia/Kolkata,1264527,Chennai,05:58 AM,06:19 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1264527,2026-09-04,Chennai,Tamil Nadu,India,Asia/Kolkata,1264527,Chennai,05:58 AM,06:18 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1264527,2026-09-05,Chennai,Tamil Nadu,India,Asia/Kolkata,1264527,Chennai,05:58 AM,06:17 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1264527,2026-09-06,Chennai,Tamil Nadu,India,Asia/Kolkata,1264527,Chennai,05:58 AM,06:17 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1264527,2026-09-07,Chennai,Tamil Nadu,India,Asia/Kolkata,1264527,Chennai,05:58 AM,06:16 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1254163,2026-09-01,Thiruvananthapuram,Kerala,India,Asia/Kolkata,1254163,Thiruvananthapuram,06:14 AM,06:30 PM,"Chaturthi upto 07:41 AM; Panchami upto 06:12 AM, Sep 02","Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1254163,2026-09-02,Thiruvananthapuram,Kerala,India,Asia/Kolkata,1254163,Thiruvananthapuram,06:14 AM,06:30 PM,"Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1254163,2026-09-03,Thiruvananthapuram,Kerala,India,Asia/Kolkata,1254163,Thiruvananthapuram,06:14 AM,06:29 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1254163,2026-09-04,Thiruvananthapuram,Kerala,India,Asia/Kolkata,1254163,Thiruvananthapuram,06:14 AM,06:29 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1254163,2026-09-05,Thiruvananthapuram,Kerala,India,Asia/Kolkata,1254163,Thiruvananthapuram,06:13 AM,06:28 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1254163,2026-09-06,Thiruvananthapuram,Kerala,India,Asia/Kolkata,1254163,Thiruvananthapuram,06:13 AM,06:28 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1254163,2026-09-07,Thiruvananthapuram,Kerala,India,Asia/Kolkata,1254163,Thiruvananthapuram,06:13 AM,06:27 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
GEONAME::1275339,2026-09-01,Mumbai,Maharashtra,India,Asia/Kolkata,1275339,Mumbai,06:23 AM,06:53 PM,"Chaturthi upto 07:41 AM; Panchami upto 06:12 AM, Sep 02","Ashwini upto 02:42 AM, Sep 02",Krishna Paksha,Mangalawara,Shravana,Simha,
GEONAME::1275339,2026-09-02,Mumbai,Maharashtra,India,Asia/Kolkata,1275339,Mumbai,06:24 AM,06:52 PM,"Shashthi upto 04:25 AM, Sep 03","Bharani upto 01:43 AM, Sep 03",Krishna Paksha,Budhawara,Shravana,Simha,
GEONAME::1275339,2026-09-03,Mumbai,Maharashtra,India,Asia/Kolkata,1275339,Mumbai,06:24 AM,06:52 PM,"Saptami upto 02:25 AM, Sep 04","Krittika upto 12:29 AM, Sep 04",Krishna Paksha,Guruwara,Shravana,Simha,
GEONAME::1275339,2026-09-04,Mumbai,Maharashtra,India,Asia/Kolkata,1275339,Mumbai,06:24 AM,06:51 PM,"Ashtami upto 12:13 AM, Sep 05",Rohini upto 11:04 PM,Krishna Paksha,Shukrawara,Shravana,Simha,
GEONAME::1275339,2026-09-05,Mumbai,Maharashtra,India,Asia/Kolkata,1275339,Mumbai,06:24 AM,06:50 PM,Navami upto 09:53 PM,Mrigashira upto 09:30 PM,Krishna Paksha,Shaniwara,Shravana,Simha,
GEONAME::1275339,2026-09-06,Mumbai,Maharashtra,India,Asia/Kolkata,1275339,Mumbai,06:24 AM,06:49 PM,Dashami upto 07:29 PM,Ardra upto 07:52 PM,Krishna Paksha,Raviwara,Shravana,Simha,
GEONAME::1275339,2026-09-07,Mumbai,Maharashtra,India,Asia/Kolkata,1275339,Mumbai,06:25 AM,06:48 PM,Ekadashi upto 05:03 PM,Punarvasu upto 06:14 PM,Krishna Paksha,Somawara,Shravana,Simha,
